N° Documento	Clase	Fecha Contabilización	Dias	Cuenta	Usuario	Texto	Texto cabecera	Centro de costo	Referencia	Moneda doc.	Debe	Haber
7641230		27-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	36			4.080.324	0
7643467		27-01-2025		1101500002	2081	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	36			2.484.517	0
7643492		27-01-2025		1101500002	7123	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	36			5.000.000	0
7643495		27-01-2025		1101500002	7123	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	36			9.800.000	0
2398960		27-01-2025		1101500002	1251	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	29			559.246	0
2398985		27-01-2025		1101500002	1251	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	29			0	-559.246
2528622		27-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	19			0	-2.133.230
2528623		27-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	19			6.200.000	0
2529298		27-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	19			0	-6.200.000
2529318		27-01-2025		1101500002	612	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	19			1.074.730	0
7643513		27-01-2025		1101500002	2081	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $36.90 PESOS	36			1.000.000	0
7644366		27-01-2025		1101500002	7123	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	36			400.000	0
7644409		27-01-2025		1101500002	7123	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	36			277.729	0
7644427		27-01-2025		1101500002	1687	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	36			5.747.348	0
7644449		27-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	36			0	-4.080.324
7644452		27-01-2025		1101500002	1687	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	36			1.281.960	0
7644511		27-01-2025		1101500002	1687	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	36			0	-53.776.700
7644515		27-01-2025		1101500002	1687	74-PAGO ALTO VALOR CAMARA	INGRESOS VARIOS PESOS	36			53.776.700	0
7644518		27-01-2025		1101500002	1687	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	36			0	-5.000.000
7644523		27-01-2025		1101500002	2081	02-VALOR CHEQUES	RECEPCION DE VALORES EN CAJA PESOS	36			1.118.959	0
7644530		27-01-2025		1101500002	7123	02-VALOR CHEQUES	RECEPCION DE VALORES EN CAJA PESOS	36			534.551	0
7644548		27-01-2025		1101500002	7123	01-VALOR MONEDA NACIONAL	VENTA CHEQUES MONEDA EXTRANJEA PESOS	36			336.650	0
605275		27-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	55			0	-1.689.062
605695		27-01-2025		1101500002	233	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	55			1.600.000	0
605698		27-01-2025		1101500002	233	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	55			0	-1.600.000
824524		27-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	58			0	-4.852.108
824975		27-01-2025		1101500002	1763	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	58			4.127.630	0
825184		27-01-2025		1101500002	1763	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	58			173.600	0
825188		27-01-2025		1101500002	1763	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	58			432.718	0
889418		27-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	57			0	-8.923.414
890106		27-01-2025		1101500002	1782	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	57			1.764.480	0
890339		27-01-2025		1101500002	1782	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	57			392.434	0
890343		27-01-2025		1101500002	1782	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	57			2.835.680	0
890345		27-01-2025		1101500002	1782	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	57			14.000.000	0
1225757		27-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	54			0	-23.443.001
1226215		27-01-2025		1101500002	3050	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	54			250.000	0
1226233		27-01-2025		1101500002	3050	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	54			120.000.000	0
1226402		27-01-2025		1101500002	3050	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	54			3.350.420	0
1226406		27-01-2025		1101500002	3050	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	54			3.962.770	0
1226427		27-01-2025		1101500002	3050	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	54			0	-7.313.190
1471638		27-01-2025		1101500002	1641	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	47			0	-7.136.072
1500808		27-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	48			0	-8.149.244
1501483		27-01-2025		1101500002	96	04-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	48			3.708.400	0
1501486		27-01-2025		1101500002	96	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	48			64.141	0
1501492		27-01-2025		1101500002	96	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	48			3.540.160	0
1501501		27-01-2025		1101500002	96	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	48			0	-7.248.560
1575577		27-01-2025		1101500002	8234	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	51			149.628	0
1575579		27-01-2025		1101500002	8234	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	51			1.456.441	0
1592148		27-01-2025		1101500002	2733	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO FIJO $ 7-35 PESOS	43			59.000.000	0
1592250		27-01-2025		1101500002	9676	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	43			1.000.000	0
1592254		27-01-2025		1101500002	2733	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	43			86.204	0
1764585		27-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	42			0	-10.210.253
1765028		27-01-2025		1101500002	5308	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	42			60.000.000	0
1765203		27-01-2025		1101500002	5308	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	42			15.873.721	0
1765217		27-01-2025		1101500002	689	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	42			300.000	0
2030840		27-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	27			0	-24.472.066
2031512		27-01-2025		1101500002	736	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	27			404.030	0
2031519		27-01-2025		1101500002	736	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	27			0	-404.030
2249477		27-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	30			0	-78.063.526
2249875		27-01-2025		1101500002	1205	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	30			2.900.000	0
2250059		27-01-2025		1101500002	955	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	30			1.799.894	0
2250065		27-01-2025		1101500002	1205	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	30			5.211.421	0
2250103		27-01-2025		1101500002	1205	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	30			0	-1.744.441
2286873		27-01-2025		1101500002	152	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	9			20.000.000	0
2398331		27-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	29			0	-59.792.893
2398776		27-01-2025		1101500002	1251	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	29			567.234	0
2398783		27-01-2025		1101500002	1251	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	29			202.062	0
2585623		27-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	21			0	-2.590.170
605934		28-01-2025		1101500002	233	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	55			1.600.000	0
606055		28-01-2025		1101500002	233	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	55			124.066	0
606071		28-01-2025		1101500002	233	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	55			0	-48.884
825408		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	58			0	-4.733.948
825915		28-01-2025		1101500002	1763	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	58			1.988.145	0
825920		28-01-2025		1101500002	1763	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	58			1.751.530	0
890477		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	57			0	-18.992.594
2529656		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	19			0	-1.074.730
2529657		28-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	19			11.150.000	0
2530223		28-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	19			0	-11.150.000
2530238		28-01-2025		1101500002	612	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	19			1.782.890	0
2530257		28-01-2025		1101500002	612	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	19			0	-1.782.890
2586452		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	21			0	-18.654.440
2586868		28-01-2025		1101500002	1643	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	21			215.467	0
2666696		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	8			0	-2.799.436
2666697		28-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	8			3.600.000	0
2667167		28-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	8			0	-3.600.000
2760017		28-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	11			5.300.000	0
2760432		28-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	11			0	-5.300.000
2887091		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	17			0	-7.103.050
2888043		28-01-2025		1101500002	8374	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	17			95.553	0
2888045		28-01-2025		1101500002	8374	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	17			1.993.702	0
2888070		28-01-2025		1101500002	8374	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	17			0	-600.000
3256578		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	12			0	-12.757.873
3260666		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	5			0	-1.687.210
3341028		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	7			0	-450.000
891018		28-01-2025		1101500002	1782	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	57			49.900.000	0
891225		28-01-2025		1101500002	1782	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	57			573.836	0
891242		28-01-2025		1101500002	1782	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	57			0	-179.580
1226640		28-01-2025		1101500002	9297	REG ALTO VALOR COPIAPO	REG ALTO VALOR COPIAPO	54			0	-120.000.000
1226645		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	54			0	-250.000
1227006		28-01-2025		1101500002	3050	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	54			7.313.190	0
1227153		28-01-2025		1101500002	3050	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	54			248.486	0
1227170		28-01-2025		1101500002	3050	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	54			0	-248.486
1501740		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	48			0	-64.141
1501741		28-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	48			7.322.404	0
1502080		28-01-2025		1101500002	96	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	48			7.248.560	0
1575762		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	51			0	-1.606.069
1576149		28-01-2025		1101500002	8234	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	51			105.246	0
1576152		28-01-2025		1101500002	8234	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	51			79.980	0
1576156		28-01-2025		1101500002	8234	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	51			4.823.880	0
1576159		28-01-2025		1101500002	8234	04-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	51			46.956	0
1592467		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	43			0	-1.086.204
1592468		28-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	43			25.301.727	0
1592469		28-01-2025		1101500002	9297	REG ALTO VALOR OSORNO	REG ALTO VALOR OSORNO	43			0	-59.000.000
1592634		28-01-2025		1101500002	2733	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO FIJO $ 7-35 PESOS	43			16.531.460	0
1592718		28-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	43			0	-25.301.727
1765432		28-01-2025		1101500002	9297	REG VV X COBRAR	REG VV X COBRAR	42			0	-60.000.000
1765437		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	42			0	-16.173.721
1765946		28-01-2025		1101500002	5308	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	42			2.163.420	0
1985893		28-01-2025		1101500002	9179	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	14			500.000	0
2032028		28-01-2025		1101500002	736	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	27			404.030	0
2032198		28-01-2025		1101500002	736	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	27			500.000	0
2158857		28-01-2025		1101500002	8631	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	34			1.454.380	0
2158860		28-01-2025		1101500002	8631	05-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	34			30.251	0
2158866		28-01-2025		1101500002	8631	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	34			29.086	0
2158870		28-01-2025		1101500002	8631	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	34			151.000.000	0
2158874		28-01-2025		1101500002	8631	04-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	34			30.251	0
2158880		28-01-2025		1101500002	8631	03-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	34			31.251	0
2250323		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	30			0	-8.166.874
2250790		28-01-2025		1101500002	955	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	30			15.613	0
2250804		28-01-2025		1101500002	955	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	30			0	-15.613
2250810		28-01-2025		1101500002	1205	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	30			0	-7.924.000
2287228		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	9			0	-20.000.000
2287637		28-01-2025		1101500002	152	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	9			794.790	0
2287643		28-01-2025		1101500002	152	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	9			14.000.000	0
2399185		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	29			0	-769.296
2399186		28-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	29			3.111.000	0
2399549		28-01-2025		1101500002	1251	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	29			559.246	0
2399719		28-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	29			0	-3.111.000
2399722		28-01-2025		1101500002	1251	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	29			9.000.000	0
3341029		28-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	7			26.316.386	0
3341538		28-01-2025		1101500002	197	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	7			6.153.969	0
3341764		28-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	7			0	-26.316.386
3461681		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	10			0	-454.321
3990757		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	20			0	-7.710.208
3990758		28-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	20			25.299.822	0
3991299		28-01-2025		1101500002	6628	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	20			9.448.493	0
3991609		28-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	20			0	-25.299.822
5268045		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	2			0	-6.155.359
5268746		28-01-2025		1101500002	1232	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	2			10.000.000	0
5269114		28-01-2025		1101500002	425	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	2			521.106	0
5269118		28-01-2025		1101500002	425	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	2			348.057	0
7644926		28-01-2025		1101500002	9297	REG MONEDA	REG MONEDA	36			0	-9.800.000
7644946		28-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	36			0	-13.181.715
7644947		28-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	36			159.513.214	0
7644948		28-01-2025		1101500002	9297	REG OBS	REG OBS	36			0	-16.600.000
7646709		28-01-2025		1101500002	1687	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	36			5.000.000	0
7647445		28-01-2025		1101500002	2081	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	36			363.181	0
7647450		28-01-2025		1101500002	7123	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	36			6.137.758	0
7647472		28-01-2025		1101500002	7123	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	36			661.043	0
7647473		28-01-2025		1101500002	1687	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	36			400.531	0
7647485		28-01-2025		1101500002	1687	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	36			11.012.667	0
7647503		28-01-2025		1101500002	1687	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	36			5.624.741	0
7647506		28-01-2025		1101500002	2081	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	36			13.852.040	0
7647507		28-01-2025		1101500002	7123	04-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	36			3.916.453	0
7647509		28-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	36			0	-142.913.214
7647524		28-01-2025		1101500002	7123	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO$ RENOV 91-365 PESOS	36			24.606.528	0
7647527		28-01-2025		1101500002	7123	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	36			5.723.075	0
7647530		28-01-2025		1101500002	2081	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	36			1.472.710	0
7647566		28-01-2025		1101500002	1687	73-OP INGRESO CHQS	INGRESOS VARIOS PESOS	36			24.249.466	0
7647575		28-01-2025		1101500002	2081	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	36			0	-1.472.710
7647578		28-01-2025		1101500002	7123	73-OP INGRESO CHQS	INGRESOS VARIOS PESOS	36			9.800.000	0
7647589		28-01-2025		1101500002	2081	01-VALOR MONEDA NACIONAL	VENTA CHEQUES MONEDA EXTRANJEA PESOS	36			653.940	0
7650555		29-01-2025		1101500002	2081	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	36			26.000.000	0
7650590		29-01-2025		1101500002	1687	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	36			0	-436.408.841
7650606		29-01-2025		1101500002	1687	73-OP INGRESO CHQS	INGRESOS VARIOS PESOS	36			9.412.180	0
7650606		29-01-2025		1101500002	1687	74-PAGO ALTO VALOR CAMARA	INGRESOS VARIOS PESOS	36			436.408.841	0
7650620		29-01-2025		1101500002	7123	02-VALOR CHEQUES	RECEPCION DE VALORES EN CAJA PESOS	36			4.637.676	0
1593118		29-01-2025		1101500002	9676	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	43			250.000	0
1766156		29-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	42			0	-2.163.420
1766157		29-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	42			11.621.979	0
1766692		29-01-2025		1101500002	689	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	42			145.494	0
1766698		29-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	42			0	-11.621.979
1766717		29-01-2025		1101500002	689	02-VALOR CHEQUES	RECEPCION DE VALORES EN CAJA PESOS	42			17.115.862	0
1986081		29-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	14			0	-500.000
1986391		29-01-2025		1101500002	9179	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	14			49.000.000	0
1986400		29-01-2025		1101500002	9179	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	14			2.000.000	0
1986400		29-01-2025		1101500002	9179	03-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	14			1.369.106	0
2032442		29-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	27			0	-904.030
2032957		29-01-2025		1101500002	736	02-VALOR CHEQUES	RECEPCION DE VALORES EN CAJA PESOS	27			4.265.874	0
2032958		29-01-2025		1101500002	736	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	27			0	-4.265.874
2159070		29-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	34			0	-1.575.219
2159071		29-01-2025		1101500002	9297	REG ALTO VALOR X COBRAR	REG ALTO VALOR X COBRAR	34			0	-151.000.000
2159606		29-01-2025		1101500002	8631	73-OP INGRESO CHQS	INGRESOS VARIOS PESOS	34			151.000.000	0
2251026		29-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	30			7.529.494	0
2251332		29-01-2025		1101500002	955	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	30			15.613	0
2251334		29-01-2025		1101500002	1205	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	30			9.668.441	0
2251341		29-01-2025		1101500002	955	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	30			5.000.000	0
2251478		29-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	30			0	-7.529.494
2287838		29-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	9			0	-14.794.790
2288144		29-01-2025		1101500002	152	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	9			80.000	0
2288144		29-01-2025		1101500002	152	03-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	9			100.000	0
